Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF
1509,60,3,80.0,895,1,2,3,3,0,4,0,14,2,2,0,5,6,6,1971,1971,1,1,8,8,3,0.0,3,4,1,3,3,3,0,329.0,5,0.0,386.0,715.0,1,4,1,4,0,1645,0.0,0.0,1,2,4,1,3,7,6,0,5,1,1971.0,1,2.0,441.0,4,4,2,0,78,0,0,0,0,3,1,4,0,6,2010,8,4,191849.439072822,1645
1510,20,3,80.0,895,1,2,3,3,0,4,0,12,2,2,0,2,5,5,1966,1966,3,1,12,13,1,172.0,3,4,1,3,3,3,4,698.0,5,0.0,534.0,1232.0,1,4,1,4,0,1232,1.0,0.0,1,1,3,1,3,6,6,0,5,1,1966.0,1,2.0,490.0,4,4,2,0,224,0,0,0,0,3,4,4,0,4,2010,8,4,176363.773907793,1232
1511,20,3,90.0,963,1,2,3,3,0,0,0,12,2,2,0,2,5,5,1966,1966,3,1,6,6,3,0.0,3,4,2,2,3,3,1,1059.0,5,0.0,150.0,1209.0,1,2,1,4,0,1209,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1966.0,1,2.0,504.0,4,4,2,0,0,120,0,0,0,3,4,4,0,4,2010,3,4,176954.185412429,1209
1512,20,3,88.0,914,1,2,3,3,0,4,0,12,2,2,0,2,5,6,1967,1967,1,1,13,10,1,268.0,3,4,1,3,3,3,1,1010.0,5,0.0,500.0,1510.0,1,0,1,4,0,1510,1.0,0.0,2,0,3,1,2,6,6,0,5,1,1967.0,1,2.0,517.0,4,4,2,0,40,0,0,204,0,3,0,4,0,4,2010,8,4,176521.216975696,1510
1513,80,3,0.0,1125,1,1,0,3,0,4,0,12,2,2,0,7,6,5,1964,1964,1,1,6,6,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,533.0,533.0,1,4,1,4,0,1775,0.0,0.0,2,0,3,1,3,8,6,0,5,1,1964.0,2,2.0,480.0,4,4,2,0,172,0,0,0,0,3,4,4,0,5,2010,0,3,179436.704810176,1775
1514,90,3,98.0,1576,1,2,0,3,0,4,0,12,2,2,2,2,5,6,1962,2001,3,1,6,6,1,144.0,3,4,1,3,3,3,1,1500.0,5,0.0,228.0,1728.0,1,4,1,4,0,1728,2.0,0.0,2,0,6,2,3,10,6,0,5,6,0.0,3,0.0,0.0,5,5,2,0,0,0,0,0,0,3,4,4,0,1,2010,7,0,220079.756777048,1728
1515,50,3,68.0,919,1,2,3,3,0,4,0,12,2,2,0,0,5,7,1952,2002,1,1,8,8,1,265.0,2,4,1,3,3,3,3,670.0,5,0.0,470.0,1140.0,1,2,1,4,0,2461,0.0,0.0,2,0,3,1,3,7,3,2,2,5,1994.0,2,2.0,400.0,4,4,2,0,0,0,0,0,0,3,1,4,0,3,2010,8,4,175502.918109444,2461
1516,50,3,120.0,1815,1,2,3,3,0,0,0,12,0,2,0,0,6,6,1949,1950,1,1,8,8,2,340.0,3,2,1,3,3,3,4,300.0,5,0.0,482.0,782.0,1,4,1,4,0,1556,0.0,0.0,2,0,3,1,3,6,6,1,2,1,1949.0,2,2.0,470.0,4,4,2,0,0,150,0,0,0,3,4,4,0,1,2010,8,4,188321.073833569,1556
1517,85,3,75.0,1290,1,2,0,3,0,4,0,12,2,2,0,6,6,8,1966,2008,1,1,6,6,1,216.0,3,4,1,3,3,1,2,944.0,5,0.0,136.0,1080.0,1,2,1,4,0,1128,1.0,0.0,1,0,2,1,2,5,6,1,2,1,1966.0,2,1.0,315.0,4,4,2,238,0,0,0,0,0,3,4,2,1500,1,2010,8,4,163276.324450004,1128
1518,90,3,70.0,582,1,2,3,3,0,0,0,12,1,2,2,2,5,5,1958,1958,1,1,6,6,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,1604.0,1604.0,1,4,1,4,0,1604,0.0,0.0,2,0,4,2,3,8,6,0,5,1,1958.0,2,2.0,576.0,4,4,2,42,0,0,0,0,0,3,4,4,0,3,2010,8,4,185911.366293097,1604
1519,20,3,70.0,563,1,2,3,3,0,4,0,12,2,2,0,2,7,5,2003,2009,1,1,12,13,1,506.0,2,4,2,2,3,3,2,1188.0,5,0.0,292.0,1480.0,1,0,1,4,0,1480,1.0,0.0,2,0,3,1,2,7,6,0,5,1,2003.0,1,2.0,620.0,4,4,2,252,73,0,0,0,0,3,2,2,300,2,2010,8,4,171392.830997252,1480
1520,20,3,0.0,527,1,2,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,8,8,1,150.0,3,4,1,3,3,3,1,856.0,4,162.0,125.0,1143.0,1,4,1,4,0,1143,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1959.0,1,1.0,308.0,4,4,2,0,0,0,0,0,0,3,0,4,0,5,2010,8,4,174418.207020775,1143
1521,20,3,87.0,1154,1,2,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,8,8,1,91.0,3,4,1,3,3,3,4,936.0,5,0.0,270.0,1206.0,1,1,1,4,0,1206,0.0,0.0,1,0,3,1,3,6,6,0,5,1,1959.0,1,1.0,312.0,4,4,2,0,21,0,0,0,0,3,4,4,0,5,2010,8,4,179682.709603774,1206
1522,20,3,80.0,995,1,2,3,3,0,4,0,12,2,2,0,2,6,5,1959,1959,1,1,13,14,2,432.0,3,4,1,3,3,3,4,734.0,5,0.0,510.0,1244.0,1,0,1,4,0,1580,1.0,0.0,1,1,3,1,3,6,6,2,2,1,1956.0,2,2.0,440.0,4,4,2,0,28,0,0,160,0,3,1,4,0,6,2010,8,4,179423.751581665,1580
1523,50,3,60.0,602,1,2,3,3,0,4,0,12,2,2,0,0,4,5,1956,1956,1,1,8,8,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,832.0,832.0,1,4,1,0,0,1337,0.0,0.0,1,0,3,1,3,5,6,0,5,1,1956.0,2,1.0,263.0,4,4,2,0,0,0,0,0,0,3,4,4,0,2,2010,8,4,171756.918091777,1337
1524,20,3,60.0,1205,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1952,1952,1,1,14,15,3,0.0,3,4,1,3,3,3,1,339.0,5,0.0,525.0,864.0,1,4,1,4,0,1064,0.0,1.0,1,0,2,1,1,4,6,0,5,5,1952.0,2,1.0,318.0,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2010,8,4,166849.638174419,1064
1525,20,3,119.0,1188,1,2,3,3,0,0,0,12,2,2,0,2,5,6,1955,1955,1,1,8,8,3,0.0,3,2,1,3,3,3,4,648.0,5,0.0,324.0,972.0,1,4,1,4,0,972,0.0,0.0,1,0,3,1,3,5,6,0,5,1,1955.0,2,1.0,305.0,4,4,2,0,0,205,0,0,0,3,1,4,0,6,2010,8,4,181122.168676666,972
1526,190,3,70.0,1610,1,2,3,3,0,4,0,12,2,2,1,2,5,5,1958,1958,1,1,8,8,3,0.0,3,4,1,3,3,0,4,532.0,5,0.0,456.0,988.0,1,4,1,4,0,988,1.0,0.0,1,0,2,1,3,5,6,0,5,1,1958.0,2,1.0,264.0,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2010,8,0,170934.462746566,988
1527,30,3,65.0,496,1,2,3,3,0,0,0,12,2,2,0,2,4,7,1920,1994,1,1,8,8,3,0.0,3,4,0,3,3,3,5,0.0,5,0.0,576.0,576.0,1,2,1,4,0,985,0.0,1.0,1,0,2,1,3,4,6,0,5,5,1989.0,2,2.0,676.0,4,4,0,0,0,0,0,0,0,3,4,4,0,4,2010,8,4,159738.292580329,985
1528,50,3,60.0,529,1,2,3,3,0,4,0,12,0,2,0,0,6,8,1948,2004,1,1,14,15,3,0.0,3,4,1,3,3,3,0,481.0,4,174.0,161.0,816.0,1,4,1,4,0,1224,1.0,0.0,1,0,3,1,3,5,6,0,5,5,1950.0,2,1.0,280.0,4,4,2,414,0,0,0,0,0,3,1,4,0,5,2010,8,4,174445.759557658,1224
1529,20,3,81.0,443,1,2,0,3,0,0,0,12,2,2,0,2,5,6,1960,1960,1,1,3,14,3,0.0,3,4,1,3,3,3,4,588.0,3,350.0,237.0,1175.0,1,0,1,4,0,1175,0.0,0.0,1,1,3,1,3,6,6,0,5,5,1960.0,1,2.0,484.0,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,8,4,174706.363659627,1175
1530,20,3,80.0,931,1,2,3,3,0,4,1,12,2,2,0,2,6,7,1963,1984,3,1,13,14,1,218.0,3,4,1,3,3,1,1,717.0,3,263.0,415.0,1395.0,1,4,1,4,0,1395,1.0,0.0,1,0,2,1,3,7,2,1,4,1,1963.0,1,2.0,440.0,4,4,2,657,0,113,0,240,0,3,4,4,0,5,2010,8,4,164507.672539365,1395
1531,50,4,60.0,167,1,2,3,3,0,0,0,17,2,2,0,0,4,5,1900,1954,3,1,13,14,1,771.0,3,4,2,3,3,3,0,48.0,5,0.0,661.0,709.0,1,4,1,4,0,1844,1.0,0.0,1,0,3,1,3,9,3,2,2,2,1900.0,2,1.0,240.0,4,4,2,84,0,0,0,0,0,3,4,4,0,1,2010,0,0,163602.512172832,1844
1532,30,4,56.0,155,1,0,3,3,0,4,0,17,0,2,0,2,5,7,1920,1950,1,1,13,14,3,0.0,3,4,2,3,3,3,1,579.0,5,0.0,357.0,936.0,1,4,1,4,0,936,1.0,0.0,1,0,2,1,3,5,6,1,2,6,0.0,3,0.0,0.0,5,5,1,51,0,135,0,0,0,3,2,4,0,5,2010,8,4,154126.270249525,936
1533,20,4,69.0,228,1,0,3,0,0,4,1,17,2,2,0,2,5,7,1957,1957,3,1,8,8,3,0.0,3,4,1,3,3,2,1,274.0,4,1073.0,0.0,1347.0,1,2,1,4,0,1347,1.0,1.0,1,0,3,1,2,6,6,0,5,5,1957.0,2,2.0,551.0,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,8,4,171104.853481351,1347
1534,45,4,50.0,317,1,2,3,3,0,0,0,17,2,2,0,0,6,7,1938,2000,1,1,8,8,3,0.0,3,4,2,2,3,3,5,0.0,5,0.0,827.0,827.0,1,2,1,4,0,1251,0.0,0.0,1,0,3,1,1,6,6,0,5,5,1938.0,2,1.0,240.0,1,4,0,0,0,0,0,0,0,3,4,4,0,1,2010,8,4,167735.39270528,1251
1535,50,4,69.0,1374,1,2,3,3,0,4,0,17,0,2,0,0,5,7,1948,2009,1,1,12,13,3,0.0,3,2,0,3,3,3,1,780.0,5,0.0,247.0,1027.0,1,0,1,4,0,1633,0.0,0.0,1,0,3,1,2,7,6,1,2,5,1948.0,2,1.0,240.0,4,4,2,0,100,126,0,0,0,3,4,4,0,6,2010,8,4,183003.613338104,1633
1536,50,4,0.0,573,1,2,3,3,0,4,0,17,0,2,0,0,5,6,1920,1962,1,1,8,8,3,0.0,3,4,0,3,3,3,4,176.0,5,0.0,832.0,1008.0,1,4,1,4,0,1245,0.0,0.0,1,0,3,1,3,6,6,0,5,5,1962.0,2,1.0,315.0,4,4,2,0,0,334,0,0,0,3,4,4,0,3,2010,8,4,172580.381161499,1245
1537,30,4,68.0,906,1,2,3,3,0,4,0,17,2,2,0,2,2,2,1923,1970,1,1,0,0,3,0.0,3,1,0,1,0,3,5,0.0,5,0.0,678.0,678.0,1,4,0,4,0,832,0.0,0.0,1,0,2,1,3,5,6,1,2,5,1928.0,2,2.0,780.0,1,1,0,0,0,0,0,0,0,3,4,4,0,6,2010,8,0,165407.889104689,832
1538,70,4,60.0,895,1,0,3,3,0,0,0,17,2,2,0,5,8,9,1900,2003,1,1,13,14,3,0.0,2,2,0,3,3,3,5,0.0,5,0.0,930.0,930.0,2,4,0,4,0,1566,0.0,0.0,2,0,3,1,2,7,6,0,5,5,1930.0,2,1.0,288.0,4,4,2,54,228,246,0,0,0,3,4,4,0,4,2010,8,0,176363.773907793,1566
1539,70,4,50.0,751,1,0,3,3,0,4,0,17,2,2,0,5,8,9,1890,2002,1,1,13,14,3,0.0,2,2,4,1,0,3,5,0.0,5,0.0,346.0,346.0,1,0,1,4,0,2268,0.0,0.0,3,0,3,1,2,7,6,0,5,5,2003.0,2,2.0,624.0,4,4,0,0,108,0,0,0,0,3,4,4,0,4,2010,8,4,175182.950898522,2268
1540,190,4,100.0,761,1,2,3,3,0,4,0,17,2,2,1,5,5,3,1910,1950,1,1,8,8,3,0.0,3,1,0,3,3,2,5,0.0,5,0.0,840.0,840.0,3,1,0,1,0,2256,0.0,0.0,2,0,4,2,1,12,6,0,5,6,0.0,3,0.0,0.0,5,5,0,0,18,18,0,0,0,3,4,4,0,6,2010,8,0,190757.177789246,2256
1541,70,4,60.0,1116,1,2,3,3,0,4,0,17,2,2,0,5,6,7,1922,1994,1,1,13,14,3,0.0,3,4,1,1,3,3,4,283.0,5,0.0,455.0,738.0,1,0,1,4,0,1470,0.0,0.0,1,1,2,1,3,6,2,0,5,5,1970.0,2,2.0,624.0,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,8,4,167186.995771991,1470
1542,50,4,53.0,232,1,2,3,3,0,0,0,3,1,1,0,0,5,6,1950,1997,1,1,8,8,3,0.0,3,2,1,3,3,3,4,788.0,5,0.0,200.0,988.0,1,0,1,4,0,1612,0.0,0.0,1,1,3,1,3,7,6,0,5,5,1950.0,2,1.0,363.0,4,4,2,0,0,0,0,0,0,3,2,4,0,3,2010,8,4,167839.376779276,1612
1543,75,3,0.0,472,1,2,0,0,0,0,0,3,2,2,0,4,7,7,1922,2005,1,1,13,14,3,0.0,3,4,0,2,3,3,1,474.0,5,0.0,634.0,1108.0,1,4,0,0,0,2068,0.0,0.0,1,1,3,1,2,8,6,1,2,5,1928.0,2,1.0,315.0,4,4,2,0,0,60,0,0,0,3,4,4,0,5,2010,8,4,173912.421165137,2068
1544,30,4,50.0,176,1,2,3,3,0,4,0,3,1,2,0,2,4,7,1925,1950,1,1,8,8,3,0.0,3,4,0,3,3,3,4,188.0,5,0.0,577.0,765.0,1,4,0,1,0,765,1.0,0.0,1,0,2,1,2,4,6,0,5,5,1926.0,2,1.0,200.0,1,4,1,135,0,41,0,0,0,3,2,4,0,4,2010,8,4,154034.917445551,765
1545,50,4,50.0,245,1,2,3,3,0,4,0,3,2,2,0,0,6,7,1939,1950,1,1,8,8,3,0.0,3,4,0,3,1,3,1,452.0,3,12.0,144.0,608.0,1,4,1,4,0,1132,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1939.0,2,1.0,240.0,4,4,2,0,0,128,0,0,0,3,2,4,0,4,2010,8,0,156002.955794336,1132
1546,50,4,50.0,245,1,2,3,3,0,4,0,3,2,2,0,0,6,6,1940,1950,1,1,8,8,3,0.0,3,2,1,3,3,3,3,264.0,5,0.0,308.0,572.0,1,0,1,0,0,1196,0.0,1.0,1,1,3,1,3,6,6,2,2,5,1973.0,2,2.0,576.0,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2010,8,4,168173.94329857,1196
1547,50,4,53.0,272,1,2,3,3,0,0,0,3,1,2,0,0,5,6,1942,1950,1,1,8,8,2,300.0,3,4,1,3,3,3,4,360.0,3,159.0,316.0,835.0,1,4,1,0,0,1453,0.0,0.0,1,1,3,1,2,7,3,2,1,5,1942.0,2,1.0,240.0,4,4,2,0,0,35,0,148,0,3,4,4,0,3,2010,8,4,168882.437104132,1453
1548,50,4,50.0,245,1,2,3,3,0,4,0,3,2,2,0,0,6,7,1948,1950,1,1,13,14,3,0.0,3,4,1,3,3,3,4,300.0,5,0.0,480.0,780.0,1,4,1,4,0,1416,0.0,0.0,1,1,3,1,3,6,6,0,5,5,1948.0,2,1.0,312.0,4,4,1,221,0,48,0,0,0,3,4,4,0,3,2010,8,4,168173.94329857,1416
1549,50,4,52.0,261,1,2,3,3,0,4,0,3,2,2,0,0,5,7,1936,1980,1,1,12,13,3,0.0,3,4,1,3,0,3,4,276.0,5,0.0,252.0,528.0,1,2,1,4,0,1040,0.0,0.0,1,0,2,1,3,5,6,0,5,5,1979.0,0,2.0,624.0,4,4,1,306,0,32,0,0,0,3,4,4,0,5,2010,8,4,157580.177551642,1040
1550,50,4,52.0,261,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1930,1950,1,1,8,8,3,0.0,3,4,0,3,3,3,3,448.0,5,0.0,480.0,928.0,1,4,1,1,0,1536,0.0,0.0,2,0,4,1,3,7,6,1,2,5,1930.0,2,2.0,480.0,4,4,2,0,10,0,0,0,0,3,2,4,0,3,2010,8,4,181922.15256011,1536
1551,30,4,51.0,251,1,2,3,3,0,4,0,17,0,2,0,2,6,5,1923,1950,1,1,13,14,3,0.0,3,4,0,1,0,3,0,960.0,5,0.0,164.0,1124.0,1,4,1,4,0,1068,1.0,0.0,1,0,2,1,3,5,6,1,2,5,1923.0,2,1.0,288.0,4,4,2,0,0,128,0,0,0,3,4,4,0,3,2010,8,4,155134.227842592,1068
1552,50,4,57.0,538,1,0,3,3,0,4,0,17,2,2,0,0,4,5,1915,1950,1,1,8,8,3,0.0,3,1,1,3,3,3,5,0.0,5,0.0,888.0,888.0,1,0,1,4,0,1962,0.0,0.0,1,1,4,1,3,9,6,1,4,5,1915.0,2,2.0,572.0,4,4,2,160,0,364,0,0,0,3,0,4,0,6,2010,8,4,188885.573319552,1962
1553,70,4,60.0,1534,1,0,3,3,0,4,0,17,2,2,0,5,6,8,1912,2009,1,1,13,14,3,0.0,2,2,2,3,3,3,5,0.0,5,0.0,780.0,780.0,1,0,1,4,0,1560,0.0,0.0,1,1,3,1,2,7,6,0,5,6,0.0,3,0.0,0.0,5,5,0,344,0,0,0,168,0,3,4,4,0,5,2010,8,4,183963.193012381,1560
1554,70,4,52.0,66,1,0,3,3,0,4,0,17,2,2,0,5,6,8,1920,1993,1,1,12,13,3,0.0,3,2,0,3,3,3,5,0.0,5,0.0,662.0,662.0,1,0,1,4,0,1324,0.0,1.0,1,0,3,1,3,6,6,0,5,5,1920.0,2,1.0,180.0,4,4,2,0,0,112,0,0,0,3,0,4,0,2,2010,8,4,161298.762306335,1324
1555,20,3,100.0,1726,1,2,0,3,0,4,0,4,1,2,0,2,5,5,1959,1959,1,1,6,6,1,90.0,3,4,1,2,3,3,4,766.0,5,0.0,656.0,1422.0,1,2,1,4,0,1675,0.0,0.0,2,0,3,1,3,8,6,2,2,1,1959.0,2,1.0,365.0,4,4,2,0,132,0,0,0,0,3,4,4,0,5,2010,8,4,188613.66763056,1675
1556,50,3,72.0,1133,1,2,0,3,0,4,0,4,2,2,0,0,5,3,1917,1950,1,1,13,14,3,0.0,3,4,0,2,0,3,5,0.0,5,0.0,689.0,689.0,1,2,0,4,0,1224,0.0,0.0,1,1,3,1,4,6,4,0,5,5,1917.0,2,1.0,180.0,1,1,0,0,0,248,0,0,0,3,4,4,0,1,2010,0,4,175080.111822945,1224
1557,190,3,60.0,963,1,2,3,3,0,4,0,18,2,2,1,0,5,4,1915,1950,1,1,13,15,3,0.0,1,1,0,3,3,3,4,1026.0,5,0.0,186.0,1212.0,1,4,0,4,0,1392,1.0,0.0,1,0,3,1,3,6,6,0,5,6,0.0,3,0.0,0.0,5,5,0,0,0,168,0,0,0,3,4,4,0,2,2010,3,4,174744.400305232,1392
1558,50,3,65.0,246,1,2,0,0,0,4,1,18,2,2,0,0,6,5,1940,1950,1,1,12,13,3,0.0,3,4,1,1,3,3,3,368.0,5,0.0,232.0,600.0,1,0,0,4,0,919,0.0,0.0,1,0,3,1,3,5,6,0,5,5,1940.0,2,1.0,231.0,4,4,2,0,0,45,0,0,0,3,2,4,0,3,2010,8,4,168175.911336919,919
1559,70,0,0.0,285,1,2,0,3,0,4,0,18,2,2,0,5,4,1,1907,1950,2,1,13,12,3,0.0,3,4,1,3,3,3,4,73.0,5,0.0,634.0,707.0,2,4,0,4,0,1884,0.0,0.0,1,1,4,1,3,7,6,0,5,6,0.0,3,0.0,0.0,5,5,0,0,0,239,0,0,0,3,4,4,0,3,2010,8,0,182333.472575006,1884
1560,190,2,60.0,249,1,2,3,3,0,0,0,18,0,2,1,0,5,7,1910,1950,1,1,13,14,3,0.0,3,2,0,3,3,2,3,736.0,5,0.0,120.0,856.0,1,2,1,4,0,1680,1.0,0.0,2,0,2,2,3,7,6,1,2,5,1910.0,2,2.0,450.0,4,1,1,56,144,0,0,0,0,3,4,4,0,6,2010,0,4,158307.206742274,1680
1561,90,3,72.0,1165,1,2,3,3,0,4,0,19,2,2,2,2,4,3,1967,1967,1,5,9,10,1,72.0,1,1,1,3,3,3,0,704.0,5,0.0,1128.0,1832.0,1,4,0,4,0,1832,2.0,0.0,2,0,4,2,3,8,6,0,5,6,0.0,3,0.0,0.0,5,5,2,0,58,0,0,0,0,3,4,4,0,5,2010,8,4,193053.055502348,1832
1562,20,3,65.0,474,1,2,3,3,0,4,0,19,2,2,0,2,5,7,1966,2008,3,1,6,6,1,47.0,3,4,1,3,3,2,1,240.0,4,474.0,150.0,864.0,1,0,1,4,0,892,1.0,0.0,1,0,3,1,2,5,6,0,5,5,1966.0,2,1.0,416.0,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,8,4,175031.089987177,892
1563,20,3,65.0,482,1,2,3,3,0,4,0,19,2,2,0,2,5,5,1968,1968,3,1,6,6,3,0.0,3,4,1,3,3,3,2,775.0,5,0.0,89.0,864.0,1,0,1,4,0,864,1.0,0.0,1,0,2,1,3,4,6,0,5,5,1969.0,2,1.0,280.0,4,4,2,226,0,0,0,0,0,3,4,4,0,5,2010,8,4,160713.294602908,864
1564,90,3,0.0,406,1,2,0,3,0,4,0,19,2,2,2,6,5,5,1978,1978,1,1,9,10,3,0.0,3,4,1,2,3,0,2,1319.0,5,0.0,0.0,1319.0,1,4,1,4,0,1373,1.0,0.0,1,0,3,1,3,5,6,2,4,1,1978.0,0,2.0,591.0,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2010,8,4,173186.215014436,1373
1565,60,3,86.0,1260,1,2,3,3,0,4,0,19,2,2,0,5,5,5,1968,1968,1,1,6,6,3,0.0,3,2,1,3,1,3,4,267.0,0,453.0,0.0,720.0,1,0,1,4,0,1440,0.0,0.0,1,1,4,1,3,7,6,2,4,1,1968.0,2,2.0,480.0,4,4,2,192,38,0,0,0,0,3,2,4,0,3,2010,8,4,191736.7598055,1440
1566,20,3,0.0,1864,1,2,0,2,0,4,1,4,2,2,0,2,7,7,1977,2001,3,1,13,14,3,0.0,2,2,1,2,3,1,0,1092.0,5,0.0,328.0,1420.0,1,2,1,4,0,1483,1.0,0.0,1,1,1,1,3,4,6,2,4,1,1977.0,1,2.0,690.0,4,4,2,496,0,0,0,0,0,3,4,4,0,4,2010,8,4,170401.630997116,1483
1567,30,3,94.0,814,1,2,3,3,0,0,0,19,1,2,0,2,4,4,1927,1950,1,1,13,14,3,0.0,3,4,0,1,3,3,5,0.0,5,0.0,660.0,660.0,1,4,0,4,0,756,0.0,0.0,1,0,2,1,3,4,6,0,5,5,1945.0,2,2.0,440.0,4,4,0,80,0,0,0,0,0,3,4,4,0,6,2010,8,4,164626.577880222,756
1568,60,3,0.0,1806,1,2,0,2,0,1,1,4,2,2,0,5,6,5,1978,1992,1,1,12,13,1,288.0,3,4,2,2,3,0,0,964.0,5,0.0,153.0,1117.0,1,0,1,4,0,1981,1.0,0.0,2,1,4,1,2,8,6,1,4,1,1978.0,0,2.0,522.0,4,4,2,336,104,0,0,0,0,3,4,4,0,5,2010,8,4,205469.409444832,1981
1569,50,3,124.0,1846,1,2,3,3,0,4,0,7,2,2,0,0,3,4,1938,1990,1,1,13,14,3,0.0,3,4,1,3,3,2,1,288.0,3,684.0,0.0,972.0,1,4,1,0,0,1610,0.0,1.0,2,0,4,1,1,8,6,1,2,1,1938.0,1,1.0,480.0,4,4,2,0,0,60,0,0,0,3,4,2,450,6,2010,8,4,209561.784211885,1610
1570,20,3,65.0,1312,1,2,3,3,0,4,0,7,2,2,0,2,6,7,1950,1987,1,1,13,10,3,0.0,3,4,1,3,3,3,2,104.0,4,387.0,172.0,663.0,1,0,1,4,0,1074,1.0,0.0,1,0,3,1,2,6,6,1,4,1,1987.0,2,1.0,467.0,4,4,2,0,52,52,0,0,0,3,2,4,0,6,2010,8,4,182271.503072356,1074
1571,50,3,50.0,833,1,2,3,0,0,4,0,7,2,2,0,0,4,6,1947,1979,1,1,14,15,3,0.0,3,4,1,3,0,3,3,192.0,5,0.0,564.0,756.0,1,0,1,4,362,1531,0.0,0.0,1,0,3,1,3,8,6,1,4,5,1947.0,2,1.0,209.0,1,4,2,0,0,0,0,0,0,3,2,4,0,6,2010,8,4,178081.549427793,1169
1572,20,3,75.0,872,1,2,3,3,0,4,0,7,2,2,0,2,5,7,1954,1998,1,1,14,15,3,0.0,3,4,1,3,3,0,1,954.0,5,0.0,218.0,1172.0,1,4,1,4,0,1172,1.0,0.0,1,0,3,1,3,5,6,0,5,1,1954.0,0,1.0,366.0,4,4,2,240,0,0,0,0,0,3,4,4,0,6,2010,8,4,178425.956138831,1172
1573,20,3,44.0,1819,1,2,1,3,0,4,0,7,2,2,0,2,7,5,2009,2010,1,1,12,13,2,96.0,2,4,2,2,3,1,2,1346.0,5,0.0,162.0,1508.0,1,0,1,4,0,1508,1.0,0.0,1,0,1,1,2,5,6,2,4,1,2009.0,1,2.0,572.0,4,4,2,0,0,0,0,0,0,3,4,4,0,1,2010,2,5,162015.318511503,1508
1574,20,3,0.0,1253,1,2,0,3,0,1,0,7,2,2,0,2,5,3,1964,1964,1,1,13,14,3,0.0,3,1,1,3,3,2,5,0.0,5,0.0,1250.0,1250.0,1,0,1,4,0,1298,0.0,0.0,2,0,3,1,3,5,6,0,5,5,1964.0,2,2.0,504.0,4,1,0,0,144,0,0,0,0,3,4,4,0,6,2010,0,4,181722.420373045,1298
1575,20,3,83.0,1394,1,2,3,2,0,4,1,20,2,2,0,2,7,5,1987,1987,1,1,9,10,1,177.0,2,4,1,2,3,1,2,1433.0,5,0.0,0.0,1433.0,1,0,1,4,0,1433,1.0,0.0,1,1,1,1,2,4,6,2,4,1,1987.0,1,2.0,528.0,2,2,2,0,278,0,0,266,0,3,2,4,0,6,2010,8,4,156705.730169433,1433
1576,60,3,87.0,1457,1,2,0,3,0,1,0,20,2,2,0,5,6,7,1993,1993,1,1,12,13,1,85.0,2,2,2,2,3,3,2,860.0,5,0.0,86.0,946.0,1,0,1,4,0,1802,0.0,1.0,2,1,3,1,2,8,6,1,2,0,2000.0,1,4.0,1017.0,4,4,2,450,92,0,0,0,0,3,4,4,0,5,2010,8,4,182902.420342386,1802
1577,20,3,64.0,393,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2010,2010,1,1,12,13,2,80.0,2,4,2,2,3,3,2,24.0,5,0.0,1198.0,1222.0,1,0,1,4,0,1222,0.0,0.0,2,0,2,1,2,6,6,0,5,1,2009.0,1,2.0,615.0,4,4,2,0,54,0,0,0,0,3,4,4,0,3,2010,8,4,157574.595395085,1222
